"CustomerID";"FDP_Date";"FDP_Time";"FDPd";"REGdFDP";"BrandID";"CompID"
3119456;"25/05/2017";699;1567.125;6;4;18
3124448;"24/05/2017";685;1568.125;1;3;2
3127369;"18/09/2017";470;1451.2917;116;4;2
3128360;"08/06/2017";699;1553.125;14;4;2
3140530;"04/07/2017";699;1527.125;33;4;2
3144721;"16/09/2018";1042;1087.875;469;4;2
3149535;"16/04/2019";946;875.9583;678;4;2
3149970;"07/06/2017";1302;1553.7083;0;4;2
3152842;"20/11/2019";1059;657.875;894;4;2
3153500;"11/06/2017";1261;1549.75;1;4;2
3164026;"14/03/2019";624;909.1667;635;4;2
3164151;"06/12/2017";985;1371.9167;172;4;2
3165625;"04/08/2020";607;400.2083;1142;4;2
3165744;"02/08/2017";940;1497.9583;44;4;2
3169734;"26/06/2017";571;1535.2083;5;4;2
3170965;"29/06/2017";858;1532.0;7;4;18
3173148;"27/07/2017";860;1504.0;34;4;2
3173905;"28/06/2017";536;1533.25;4;3;2
3175414;"03/07/2017";882;1528.0;8;4;2
3175418;"12/07/2017";870;1519.0;17;4;2
3185229;"10/07/2017";575;1521.2083;8;4;2
3188686;"06/07/2017";975;1524.9167;1;4;2
3190659;"14/07/2017";659;1517.1667;8;4;2
3191661;"02/04/2019";1005;889.9167;634;4;2
3193765;"09/07/2017";784;1522.0833;0;4;2
3193970;"21/12/2017";809;1357.0417;165;4;2
3194304;"10/07/2017";889;1521.0;1;5;12
3195174;"02/12/2019";1141;645.8333;875;4;2
3195867;"30/10/2017";945;1408.9583;111;4;2
3196991;"08/08/2017";380;1492.3333;27;4;2
3197107;"24/07/2017";851;1507.0417;12;4;2
3197132;"29/03/2020";969;527.9583;991;4;2
3197659;"19/07/2017";830;1512.0417;7;4;2
3197790;"17/10/2017";439;1422.2917;97;4;2
3198900;"30/07/2017";1143;1500.8333;17;4;2
3199135;"12/11/2017";959;1395.9583;121;4;2
3200249;"23/08/2017";554;1477.25;39;4;2
3201415;"27/09/2018";1095;1076.8333;438;4;2
3201998;"17/07/2017";480;1514.2917;1;4;2
3202017;"28/07/2017";637;1503.1667;12;4;2
3202044;"30/11/2017";426;1378.3333;137;4;2
3202830;"25/07/2017";1026;1505.9167;8;3;2
3204933;"31/07/2017";740;1500.0833;13;4;2
3204945;"20/07/2017";914;1511.0;2;4;2
3206396;"19/07/2017";559;1512.2083;0;4;2
3206558;"26/07/2017";404;1505.3333;7;4;2
3207216;"18/03/2018";611;1270.2083;242;3;2
3208070;"26/07/2017";467;1505.2917;6;4;2
3208375;"23/07/2017";449;1508.2917;3;4;2
3208683;"09/01/2018";695;1338.125;173;4;2
3210240;"01/08/2017";1074;1498.875;11;4;2
3210931;"18/01/2018";510;1329.25;181;4;2
3212255;"25/07/2017";874;1506.0;3;4;18
3213510;"31/05/2020";769;465.0833;1043;4;2
3215018;"25/07/2017";1300;1505.7083;1;4;2
3216091;"11/06/2019";703;820.125;686;3;2
3217253;"01/08/2017";901;1499.0;7;3;2
3217900;"18/09/2017";453;1451.2917;54;4;2
3218448;"26/07/2017";609;1505.2083;0;4;2
3222716;"30/07/2017";994;1500.9167;1;4;2
3222796;"01/11/2017";508;1407.25;95;4;2
3226680;"31/07/2017";803;1500.0417;0;4;2
3226944;"31/07/2017";945;1499.9583;0;4;2
3228920;"11/10/2017";772;1428.0833;71;4;2
3229160;"09/08/2017";722;1491.125;7;4;2
3230995;"06/08/2017";1031;1493.9167;3;4;2
3231769;"04/08/2017";511;1496.25;1;3;2
3232644;"19/09/2017";470;1450.2917;46;4;2
3233566;"23/10/2019";1053;685.875;810;3;2
3234557;"05/08/2017";502;1495.25;0;4;2
3234640;"30/03/2019";908;893.0;602;3;2
3234745;"06/08/2019";991;763.9167;731;3;2
3235160;"06/08/2017";840;1494.0417;1;4;2
3235176;"05/08/2017";1084;1494.875;0;4;2
3235349;"05/08/2017";1328;1494.7083;-1;4;2
3235463;"30/09/2019";847;709.0417;785;4;2
3235574;"07/08/2017";743;1493.0833;1;4;2
3235682;"06/08/2017";604;1494.2083;0;4;2
3236421;"06/01/2021";1151;244.8333;1249;5;18
3236802;"08/08/2017";743;1492.0833;1;4;2
3237061;"12/11/2017";659;1396.1667;97;4;2
3237836;"11/08/2017";1066;1488.875;4;4;2
3237886;"07/06/2018";663;1189.1667;304;4;2
3238149;"07/08/2017";1050;1492.875;0;4;2
3238975;"31/08/2017";750;1469.0833;23;4;2
3239285;"04/07/2019";574;797.2083;695;4;2
3239992;"10/11/2017";634;1398.1667;94;4;18
3240085;"28/08/2017";440;1472.2917;20;3;2
3240260;"27/09/2017";824;1442.0417;50;4;2
3240772;"18/08/2017";8;1482.625;9;4;2
3241732;"10/08/2017";1329;1489.7083;1;4;2
3242443;"16/08/2017";552;1484.25;6;4;12
3242477;"10/08/2017";724;1490.125;0;4;2
3242771;"21/08/2017";420;1479.3333;11;4;2
3244370;"30/08/2017";515;1470.25;19;3;12
3245042;"25/09/2017";142;1444.5;45;4;2
3246294;"29/08/2017";420;1471.3333;17;4;2
3246888;"23/04/2018";823;1234.0417;253;4;2
3247139;"27/03/2018";721;1261.125;226;4;18
3247142;"20/09/2017";360;1449.375;38;4;2
3247513;"05/09/2017";850;1464.0417;23;4;2
3247626;"17/05/2020";709;479.125;1008;4;2
3248548;"19/09/2017";609;1450.2083;36;3;2
3251086;"01/04/2019";849;891.0417;594;4;2
3252158;"05/09/2017";741;1464.0833;21;4;12
3253627;"22/08/2017";551;1478.25;6;4;2
3254140;"06/06/2018";1377;1189.6667;294;4;2
3255760;"18/08/2017";838;1482.0417;1;4;18
3256483;"10/06/2019";1157;820.7917;662;4;20
3257715;"06/09/2019";1003;732.9167;749;4;2
3257953;"08/11/2017";940;1399.9583;82;4;2
3260821;"19/08/2017";725;1481.125;0;4;2
3260859;"19/09/2019";559;720.2083;761;4;2
3262587;"25/06/2019";808;806.0417;674;4;2
3263402;"30/08/2017";743;1470.0833;10;3;2
3264549;"22/08/2017";350;1478.375;1;4;2
3264645;"22/08/2017";758;1478.0833;1;4;2
3264649;"29/08/2017";1321;1470.7083;8;4;2
3264682;"21/08/2017";923;1478.9583;0;4;2
3265699;"07/09/2017";590;1462.2083;17;4;2
3265714;"25/10/2017";483;1414.2917;65;5;2
3265743;"25/08/2017";844;1475.0417;4;4;2
3266086;"22/08/2017";957;1477.9583;1;4;2
3266289;"25/08/2017";681;1475.125;3;4;2
3266375;"24/08/2017";682;1476.125;2;3;2
3266935;"23/08/2017";837;1477.0417;1;3;2
3272571;"28/08/2017";753;1472.0833;4;4;2
3274672;"11/09/2017";546;1458.25;17;4;2
3275263;"22/01/2018";965;1324.9583;150;4;2
3275491;"29/08/2017";632;1471.1667;4;3;2
3275780;"13/09/2017";849;1456.0417;19;4;2
3275916;"23/09/2019";222;716.4583;759;4;2
3277733;"01/09/2017";272;1468.4167;6;4;2
3277814;"27/09/2017";954;1441.9583;32;4;2
3278217;"30/08/2017";786;1470.0833;4;4;2
3279119;"12/10/2017";846;1427.0417;47;4;2
3279743;"14/05/2018";85;1213.5417;260;4;2
3279951;"09/10/2017";804;1430.0417;43;4;2
3283004;"03/05/2018";8;1224.625;248;4;2
3284585;"28/08/2020";858;376.0;1095;3;20
3287465;"20/09/2017";799;1449.0417;21;4;2
3287547;"03/10/2017";513;1436.25;34;4;2
3288346;"30/08/2017";781;1470.0833;0;4;2
3289750;"16/10/2017";504;1423.25;47;4;2
3290600;"06/09/2017";602;1463.2083;6;5;2
3290614;"14/09/2017";265;1455.4167;14;4;2
3291006;"31/08/2017";588;1469.2083;0;4;2
3291647;"06/09/2017";710;1463.125;6;4;2
3292307;"23/01/2018";1021;1323.9167;145;4;2
3292329;"19/10/2017";549;1420.25;49;4;2
3295479;"04/09/2017";1364;1464.6667;2;4;2
3295884;"06/09/2017";795;1463.0417;4;4;2
3296596;"06/12/2017";305;1372.4167;94;4;2
3296835;"06/09/2017";611;1463.2083;3;4;18
3297965;"12/09/2017";652;1457.1667;9;4;2
3298054;"03/09/2017";1200;1465.7917;0;4;2
3299226;"04/09/2017";798;1465.0417;0;4;2
3300790;"05/09/2017";763;1464.0833;0;5;2
3300840;"06/09/2017";634;1463.1667;1;4;2
3301272;"06/09/2017";1121;1462.8333;1;4;2
3301778;"05/09/2017";668;1464.1667;0;4;2
3302596;"04/12/2017";813;1374.0417;90;4;2
3305042;"28/12/2017";510;1350.25;113;3;2
3305963;"10/04/2019";851;882.0417;580;4;2
3306549;"07/01/2019";1094;974.875;487;4;2
3309232;"12/09/2017";440;1457.2917;4;4;2
3309648;"11/10/2017";450;1428.2917;33;4;2
3310908;"11/09/2017";1057;1457.875;2;4;2
3311109;"23/07/2019";787;778.0833;681;4;2
3311450;"18/09/2017";452;1451.2917;8;4;2
3311471;"15/12/2017";472;1363.2917;96;4;2
3311537;"10/07/2018";812;1156.0417;303;4;2
3311697;"03/01/2019";975;978.9167;480;4;2
3312569;"26/07/2018";1094;1139.875;319;4;2
3312953;"29/01/2018";397;1318.3333;140;4;2
3313423;"04/12/2017";543;1374.25;84;4;2
3314293;"12/09/2017";682;1457.125;1;4;2
3315009;"03/12/2018";893;1010.0;448;4;2
3315267;"04/02/2019";610;947.2083;510;4;2
3316084;"12/09/2017";551;1457.25;0;4;18
3316287;"18/03/2018";648;1270.1667;187;4;2
3316296;"22/11/2017";734;1386.125;71;4;2
3316533;"02/10/2017";659;1437.1667;20;4;2
3316731;"12/09/2017";916;1456.9583;0;4;2
3316889;"02/11/2017";1039;1405.875;51;4;2
3317404;"16/10/2017";457;1423.2917;34;4;2
3318177;"14/09/2017";767;1455.0833;1;4;2
3318889;"25/09/2017";418;1444.3333;12;4;2
3319352;"18/09/2017";537;1451.25;5;4;12
3320085;"21/09/2017";988;1447.9167;8;4;2
3320093;"27/10/2017";1057;1411.875;44;4;2
3320204;"29/01/2020";818;588.0417;868;3;2
3320489;"21/11/2018";754;1022.0833;434;4;2
3320695;"18/09/2017";762;1451.0833;4;4;2
3321055;"01/03/2018";971;1286.9583;168;4;2
3321207;"15/09/2019";640;724.1667;731;4;2
3324245;"02/04/2018";965;1254.9583;199;3;2
3324313;"15/09/2017";801;1454.0417;0;4;2
3324697;"28/11/2017";979;1379.9167;74;3;2
3326674;"07/12/2017";883;1371.0;82;4;2
3326756;"17/09/2017";660;1452.1667;1;4;2
3327517;"21/04/2018";810;1236.0417;217;4;2
3328099;"04/10/2017";643;1435.1667;17;4;2
3328156;"05/10/2017";495;1434.25;18;4;2
3328303;"31/08/2020";1363;372.6667;1079;4;2
3328495;"21/12/2018";37;992.5833;460;5;2
3329303;"18/09/2017";195;1451.4583;0;4;2
3329594;"21/09/2017";720;1448.125;3;4;2
3330092;"24/09/2017";942;1444.9583;6;4;2
3331310;"04/12/2017";759;1374.0833;77;4;2
3331416;"05/10/2017";797;1434.0417;17;4;2
3332165;"27/09/2017";729;1442.125;8;4;2
3332868;"09/11/2017";1168;1398.7917;51;4;2
3334179;"26/09/2017";675;1443.125;7;4;2
3334540;"26/09/2017";551;1443.25;7;4;2
3334727;"22/11/2017";667;1386.1667;63;3;2
3335996;"20/09/2017";939;1448.9583;0;4;2
3336413;"24/09/2017";602;1445.2083;4;4;2
3336654;"26/07/2020";939;408.9583;1040;4;2
3336696;"10/01/2018";583;1337.2083;112;4;2
3337239;"27/09/2017";884;1442.0;7;4;2
3339123;"04/10/2017";933;1434.9583;13;4;2
3339146;"03/10/2017";774;1436.0833;12;4;2
3339267;"13/08/2018";555;1122.2083;326;4;2
3341048;"05/12/2018";747;1008.0833;439;4;2
3343084;"03/10/2017";743;1436.0833;10;4;2
3343950;"08/07/2020";745;427.0833;1019;4;2
3345070;"27/09/2017";889;1442.0;3;4;2
3346583;"08/04/2019";617;884.1667;561;4;2
3346752;"03/10/2017";758;1436.0833;9;4;2
3348655;"27/09/2017";533;1442.25;2;3;2
3348784;"25/09/2017";1035;1443.875;0;4;2
3348982;"25/09/2017";1082;1443.875;0;4;2
3349215;"21/11/2017";843;1387.0417;57;3;2
3350258;"26/10/2017";1118;1412.8333;30;4;18
3350262;"02/05/2018";156;1225.5;218;4;2
3351188;"11/04/2019";1039;880.875;562;4;2
3351448;"27/09/2017";448;1442.2917;1;5;2
3352428;"27/09/2017";1141;1441.8333;0;4;2
3353009;"11/10/2017";610;1428.2083;14;4;2
3353362;"27/09/2017";572;1442.2083;0;4;2
3354447;"12/10/2017";563;1427.2083;15;4;2
3355516;"28/09/2017";979;1440.9167;0;3;2
3358378;"29/09/2017";528;1440.25;0;4;2
3359820;"24/05/2018";69;1203.5833;237;4;2
3360246;"04/10/2017";843;1435.0417;4;4;2
3362164;"19/10/2017";857;1420.0;19;4;2
3362281;"31/12/2018";642;982.1667;456;3;2
3362564;"31/10/2017";566;1408.2083;31;4;2
3362660;"04/10/2017";788;1435.0833;3;4;2
3362699;"02/10/2017";669;1437.1667;1;4;2
3364359;"04/10/2017";607;1435.2083;3;5;2
3364570;"15/11/2018";851;1028.0417;409;4;2
3365095;"05/10/2017";474;1434.2917;3;5;2
3365289;"02/10/2017";604;1437.2083;0;4;2
3365692;"13/11/2017";606;1395.2083;42;4;2
3365923;"05/10/2017";511;1434.25;3;4;2
3365944;"05/10/2017";609;1434.2083;3;4;2
3365945;"20/09/2018";619;1084.1667;353;3;2
3366035;"10/02/2018";1136;1305.8333;131;4;2
3366247;"12/10/2017";482;1427.2917;10;4;2
3366828;"21/12/2017";1064;1356.875;80;3;2
3367048;"04/10/2017";476;1435.2917;2;4;2
3367419;"11/09/2018";924;1092.9583;343;4;2
3367925;"05/10/2017";561;1434.2083;2;4;2
3368242;"16/10/2017";462;1423.2917;13;4;2
3369037;"03/10/2017";1255;1435.75;0;4;2
3369081;"05/10/2017";351;1434.375;1;4;2
3369099;"30/10/2017";347;1409.375;26;4;2
3369112;"04/10/2017";794;1435.0833;0;4;2
3369431;"14/12/2017";754;1364.0833;71;3;2
3369485;"23/01/2018";672;1324.1667;111;4;2
3369743;"08/10/2017";775;1431.0833;4;4;2
3370421;"05/10/2017";584;1434.2083;1;4;18
3370731;"08/10/2017";717;1431.125;3;4;2
3370922;"12/02/2018";549;1304.25;130;4;2
3370954;"09/10/2017";864;1430.0;4;4;2
3371145;"05/11/2017";1024;1402.9167;31;4;2
3371308;"18/11/2017";920;1389.9583;44;4;2
3371317;"10/10/2017";562;1429.2083;5;4;2
3371585;"11/10/2017";257;1428.4167;6;4;2
3371882;"02/11/2017";574;1406.2083;27;4;12
3371945;"16/10/2017";692;1423.125;10;4;2
3372246;"06/10/2017";635;1433.1667;0;4;2
3372312;"10/10/2019";1120;698.8333;734;4;2
3372451;"31/03/2020";885;526.0;907;4;2
3372455;"25/05/2018";579;1202.2083;231;4;2
3372481;"20/12/2017";767;1358.0833;75;4;2
3372648;"06/10/2017";846;1433.0417;0;4;2
3372815;"20/01/2019";749;962.0833;471;4;2
3372890;"26/10/2017";1081;1412.875;20;4;2
3373074;"26/10/2017";649;1413.1667;20;4;2
3373133;"23/01/2019";1045;958.875;473;3;2
3373149;"09/11/2017";531;1399.25;33;4;2
3373426;"10/10/2017";856;1429.0;3;4;2
3373500;"13/12/2018";1161;999.7917;432;4;2
3373697;"10/10/2017";691;1429.125;3;4;2
3374138;"28/05/2018";1176;1198.7917;232;4;2
3374311;"08/10/2017";388;1431.3333;0;4;2
3374414;"11/10/2017";477;1428.2917;3;4;2
3374477;"30/12/2018";1100;982.8333;448;4;18
3374582;"14/11/2017";953;1393.9583;36;4;2
3374813;"24/10/2017";879;1415.0;16;3;2
3374947;"09/10/2017";603;1430.2083;0;4;12
3374987;"21/10/2019";1063;687.875;742;4;2
3374988;"15/10/2017";1097;1423.8333;7;4;2
3375234;"16/10/2017";627;1423.1667;8;4;2
3375235;"09/10/2017";678;1430.125;0;4;2
3375367;"09/10/2017";164;1430.5;0;4;2
3375828;"11/10/2017";1159;1427.7917;2;4;2
3376251;"22/01/2018";492;1325.2917;105;5;2
3376288;"09/10/2017";1167;1429.7917;0;3;2
3376473;"15/10/2017";596;1424.2083;5;4;2
3376644;"10/10/2017";366;1429.375;0;4;2
3376824;"10/10/2017";526;1429.25;0;4;2
3377011;"30/11/2017";682;1378.125;51;4;2
3377040;"17/10/2017";695;1422.125;7;4;2
3377097;"12/10/2017";481;1427.2917;2;4;2
3377432;"12/10/2017";677;1427.125;2;3;2
3378615;"11/10/2017";789;1428.0833;0;4;2
3378843;"11/10/2017";891;1428.0;0;4;2
3378862;"25/10/2017";822;1414.0417;14;4;2
3378984;"18/12/2018";716;995.125;433;4;2
3379187;"24/10/2017";610;1415.2083;13;4;2
3380042;"12/10/2017";426;1427.3333;0;5;2
3380217;"12/10/2017";626;1427.1667;0;4;2
3380288;"20/03/2020";726;537.125;890;4;2
3380319;"24/07/2018";541;1142.25;285;4;2
3380511;"21/02/2020";1331;564.7083;862;4;20
3381051;"02/01/2018";985;1344.9167;82;4;2
3381094;"13/10/2017";375;1426.3333;1;4;2
3382528;"03/01/2018";514;1344.25;82;4;2
3383548;"26/04/2018";484;1231.2917;195;4;2
3383706;"23/01/2018";687;1324.125;101;3;2
3384335;"24/03/2020";279;533.4167;892;4;2
3384452;"05/12/2017";883;1373.0;52;3;2
3384482;"23/01/2020";779;594.0833;831;4;2
3384536;"22/10/2017";903;1417.0;8;3;2
3384803;"27/09/2018";878;1077.0;348;5;2
3385505;"14/10/2017";1179;1424.7917;0;4;2
3385506;"19/01/2018";663;1328.1667;97;4;2
3385746;"18/10/2017";879;1421.0;3;4;2
3386032;"22/02/2018";750;1294.0833;130;4;2
3386115;"15/11/2017";682;1393.125;31;4;2
3386141;"15/10/2017";705;1424.125;0;4;2
3386560;"16/10/2017";676;1423.125;1;4;2
3386580;"15/10/2017";929;1423.9583;0;4;18
3387347;"16/10/2017";959;1422.9583;0;4;2
3387379;"15/10/2017";1308;1423.7083;-1;4;2
3387669;"02/11/2017";672;1406.1667;17;4;2
3388079;"07/12/2017";1010;1370.9167;52;4;2
3388196;"11/12/2017";538;1367.25;56;4;2
3388200;"08/01/2019";1017;973.9167;449;4;2
3388280;"13/11/2017";930;1394.9583;28;3;2
3388433;"17/10/2017";631;1422.1667;1;4;2
3389613;"31/01/2018";1078;1315.875;107;4;2
3389679;"04/04/2018";869;1253.0;170;4;2
3390109;"02/05/2018";457;1225.2917;197;4;2
3390529;"17/10/2017";653;1422.1667;0;4;2
3391257;"08/10/2018";633;1066.1667;356;4;2
3391482;"18/10/2017";592;1421.2083;1;5;2
3391523;"05/02/2018";502;1311.25;111;4;2
3391740;"29/04/2019";1043;862.875;558;4;2
3392182;"29/10/2017";675;1410.125;11;4;2
3392324;"06/12/2018";621;1007.1667;414;4;2
3392888;"20/03/2020";1089;536.875;884;4;2
3393223;"18/10/2017";955;1420.9583;0;4;2
3394783;"08/11/2017";540;1400.25;20;4;2
3394886;"19/10/2017";729;1420.125;0;4;18
3395084;"08/11/2017";1020;1399.9167;20;4;2
3395441;"21/03/2018";638;1267.1667;153;4;2
3395998;"31/12/2018";1187;981.7917;437;4;2
3396000;"26/10/2017";869;1413.0;6;4;2
3396364;"20/10/2017";393;1419.3333;0;4;2
3396782;"13/06/2018";845;1183.0417;236;4;2
3398021;"23/10/2017";1043;1415.875;2;4;2
3398030;"19/11/2017";710;1389.125;29;4;2
3398065;"15/11/2018";1158;1027.7917;390;4;2
3398172;"21/10/2017";77;1418.5417;0;4;2
3398504;"21/11/2017";1072;1386.875;31;4;2
3398982;"24/11/2019";745;654.0833;764;4;2
3399229;"21/10/2017";910;1418.0;0;4;2
3399582;"21/10/2017";1149;1417.8333;0;4;2
3399824;"22/03/2019";959;900.9583;516;4;2
3400737;"29/11/2017";1341;1378.6667;38;4;2
3401020;"22/11/2017";938;1385.9583;31;4;12
3401122;"05/09/2018";706;1099.125;318;4;18
3402226;"02/12/2018";690;1011.125;405;4;2
3402355;"23/11/2017";568;1385.2083;31;4;2
3402521;"31/10/2017";1126;1407.8333;8;4;2
3402806;"23/10/2017";449;1416.2917;0;4;2
3403211;"23/10/2017";610;1416.2083;0;4;2
3403530;"24/10/2017";1116;1414.8333;1;4;2
3403609;"23/10/2017";736;1416.0833;0;4;2
3404163;"05/11/2017";741;1403.0833;13;4;2
3404294;"08/02/2018";578;1308.2083;108;4;2
3405323;"28/10/2018";675;1046.125;369;4;2
3405438;"24/10/2017";602;1415.2083;0;4;2
3407517;"25/10/2017";728;1414.125;0;4;2
3407636;"05/11/2017";976;1402.9167;11;4;2
3407647;"13/12/2017";914;1365.0;49;4;12
3407724;"25/10/2017";693;1414.125;0;4;2
3407915;"25/10/2017";658;1414.1667;0;4;2
3408502;"06/11/2017";513;1402.25;12;3;2
3408655;"22/11/2017";975;1385.9167;28;4;2
3408891;"07/09/2018";180;1097.5;317;4;2
3409108;"16/11/2017";706;1392.125;21;4;2
3409308;"03/11/2017";361;1405.375;8;4;2
3409891;"26/10/2017";730;1413.125;0;4;2
3409979;"29/11/2017";620;1379.1667;34;4;2
3410415;"27/10/2017";936;1411.9583;1;4;2
3411750;"02/09/2018";919;1101.9583;310;4;2
3411913;"16/11/2017";566;1392.2083;20;5;2
3412562;"29/10/2017";1117;1409.8333;1;4;2
3412613;"22/10/2018";864;1052.0;359;4;2
3412811;"28/10/2017";309;1411.4167;0;4;2
3412895;"25/04/2018";623;1232.1667;179;4;2
3412935;"12/12/2017";932;1365.9583;45;4;2
3413296;"28/10/2017";861;1411.0;0;4;2
3413496;"04/12/2017";1012;1373.9167;37;4;2
3414337;"29/10/2017";677;1410.125;0;4;2
3414767;"31/10/2017";769;1408.0833;2;3;2
3415309;"01/12/2017";371;1377.375;32;4;2
3415511;"17/10/2018";818;1057.0417;352;4;2
3415628;"08/01/2018";508;1339.25;70;4;2
3416213;"11/11/2017";1117;1396.8333;12;5;2
3417810;"16/10/2018";882;1058.0;350;4;2
3417864;"31/01/2019";615;951.1667;457;4;2
3417950;"09/01/2018";695;1338.125;70;4;2
3418176;"04/12/2017";568;1374.2083;34;4;2
3418265;"01/11/2017";660;1407.1667;1;4;2
3419027;"31/10/2017";1250;1407.75;0;4;2
3419349;"01/11/2017";597;1407.2083;1;4;2
3419764;"01/11/2017";358;1407.375;1;4;2
3419862;"29/01/2018";648;1318.1667;89;4;2
3420406;"10/05/2018";613;1217.2083;190;4;2
3420436;"01/11/2017";493;1407.2917;0;4;2
3420846;"30/04/2018";663;1227.1667;180;4;2
3420984;"02/11/2017";860;1406.0;1;4;2
3421612;"01/11/2017";1087;1406.875;0;4;2
3421729;"02/11/2017";735;1406.0833;1;4;2
3421853;"14/11/2017";1142;1393.8333;13;4;2
3422043;"02/11/2017";872;1406.0;0;4;2
3422095;"09/02/2018";797;1307.0417;99;4;2
3422180;"02/11/2017";933;1405.9583;0;4;2
3422834;"06/11/2017";772;1402.0833;4;4;2
3422942;"27/06/2019";1098;803.8333;602;4;2
3423075;"21/12/2017";704;1357.125;49;4;2
3423471;"02/11/2017";963;1405.9583;0;4;2
3423878;"19/11/2017";670;1389.1667;17;3;2
3424022;"02/11/2017";1337;1405.6667;-1;4;2
3424066;"14/11/2017";953;1393.9583;11;4;2
3424516;"05/12/2017";789;1373.0833;32;4;2
3424651;"17/04/2018";790;1240.0833;165;4;2
3424835;"19/11/2017";1162;1388.7917;16;4;2
3425583;"14/12/2017";1074;1363.875;41;4;2
3425703;"04/07/2019";827;797.0417;608;4;2
3425806;"03/11/2017";1277;1404.7083;-1;4;2
3425971;"30/04/2018";692;1227.125;177;4;2
3426130;"15/11/2017";534;1393.25;11;4;2
3426147;"05/11/2017";150;1403.5;1;4;2
3426181;"27/07/2020";621;408.1667;996;4;2
3426451;"03/09/2018";502;1101.25;303;4;2
3426472;"26/11/2017";994;1381.9167;22;4;2
3426480;"08/11/2017";636;1400.1667;4;4;2
3426488;"29/05/2018";1254;1197.75;206;3;2
3426548;"06/11/2017";1109;1401.8333;2;4;2
3426633;"29/11/2017";759;1379.0833;25;3;2
3426703;"04/04/2018";1018;1252.9167;151;4;2
3426830;"06/11/2017";1124;1401.8333;2;4;2
3426856;"21/12/2017";650;1357.1667;47;4;18
3427112;"04/11/2017";1178;1403.7917;0;4;2
3427236;"28/11/2017";707;1380.125;23;4;2
3427595;"24/10/2018";715;1050.125;353;3;2
3427621;"27/11/2018";785;1016.0833;387;4;2
3427628;"05/11/2017";498;1403.25;0;4;2
3427629;"23/09/2019";705;716.125;687;4;2
3427786;"10/05/2018";820;1217.0417;186;4;2
3428082;"06/11/2017";752;1402.0833;1;4;2
3428323;"29/01/2018";920;1317.9583;85;4;2
3428370;"05/11/2017";978;1402.9167;0;3;2
3428381;"17/04/2018";912;1240.0;163;4;2
3428458;"06/11/2017";1333;1401.7083;1;4;2
3428465;"06/11/2017";624;1402.1667;1;4;2
3428469;"28/11/2017";945;1379.9583;23;4;2
3428753;"08/10/2018";886;1066.0;337;4;2
3429271;"14/12/2017";777;1364.0833;38;4;2
3429285;"07/11/2017";815;1401.0417;1;4;2
3429347;"09/12/2018";564;1004.2083;398;4;2
3429555;"13/11/2017";1008;1394.9167;7;3;2
3430037;"08/03/2018";894;1280.0;122;3;2
3430060;"12/11/2017";549;1396.25;6;4;2
3430991;"08/11/2017";712;1400.125;2;4;2
3431581;"07/11/2017";534;1401.25;0;4;2
3431646;"07/11/2017";530;1401.25;0;4;2
3431691;"07/11/2017";528;1401.25;0;4;2
3431805;"08/11/2017";709;1400.125;1;4;2
3432139;"28/11/2017";692;1380.125;21;4;2
3432662;"26/07/2020";900;409.0;992;4;2
3432994;"07/11/2017";1257;1400.75;0;4;2
3433045;"14/12/2017";467;1364.2917;36;4;2
3433169;"04/02/2018";1265;1311.75;88;4;2
3433388;"08/11/2017";831;1400.0417;0;4;2
3433442;"08/11/2017";433;1400.3333;0;4;2
3433562;"27/11/2018";901;1016.0;384;4;2
3433584;"04/12/2017";982;1373.9167;26;4;2
3434226;"09/11/2017";720;1399.125;1;4;2
3434764;"12/11/2017";1082;1395.875;4;4;2
3435148;"06/06/2018";643;1190.1667;209;4;2
3435317;"09/11/2017";467;1399.2917;0;4;2
3435343;"09/11/2017";505;1399.25;0;4;2
3435504;"09/11/2017";845;1399.0417;0;4;2
3435536;"09/11/2017";602;1399.2083;0;4;2
3435537;"13/11/2017";483;1395.2917;4;4;2
3435693;"09/11/2017";683;1399.125;0;4;2
3435842;"13/11/2017";1156;1394.7917;4;4;2
3435973;"15/05/2019";43;847.5833;552;4;2
3436045;"09/11/2017";876;1399.0;0;4;2
3436677;"09/11/2017";1143;1398.8333;0;4;2
3437126;"21/12/2017";1045;1356.875;41;4;2
3437266;"07/08/2019";673;763.1667;635;4;2
3437787;"27/11/2017";405;1381.3333;17;4;2
3437953;"19/11/2017";845;1389.0417;9;3;2
3437979;"20/09/2018";738;1084.0833;314;4;2
3438531;"23/11/2017";106;1385.5417;13;3;2
3438707;"10/11/2017";1166;1397.7917;0;4;2
3439311;"11/11/2017";445;1397.2917;0;4;2
3439418;"20/12/2017";520;1358.25;39;4;2
3439713;"11/01/2018";982;1335.9167;61;4;2
3439891;"11/11/2017";963;1396.9583;0;4;2
3439919;"11/11/2017";1023;1396.9167;0;4;2
3440123;"14/11/2017";1378;1393.6667;3;4;2
3440202;"29/11/2018";1060;1013.875;382;4;2
3440295;"12/11/2017";993;1395.9167;0;4;18
3440401;"15/11/2017";526;1393.25;3;4;2
3440575;"16/07/2019";576;785.2083;611;4;2
3440629;"13/11/2017";697;1395.125;1;4;2
3440685;"21/11/2017";977;1386.9167;9;4;2
3440781;"15/11/2017";638;1393.1667;3;4;2
3441050;"12/11/2017";727;1396.125;0;4;2
3441202;"12/11/2017";852;1396.0417;0;4;2
3441352;"22/11/2017";478;1386.2917;10;3;2
